#{"t_start": 1767930881.8028767, "env_id": "None"}
r,l,t
-7179551.849832,8784,118935.109449
-3818137.4736,8784,118952.976884
-4319135.013562,8784,118970.579879
-5009394.80031,8784,118988.138278
-14374898.506711,8784,119005.753901
-5237570.49855,8784,119023.312183
-7444880.379845,8784,119041.047163
-8185108.232762,8784,119058.743448
-10224460.418701,8784,119076.557117
-4953583.626214,8784,119094.10564
-6130501.771685,8784,119111.726567
-6492901.267137,8784,119129.32999
-8470060.889518,8784,119147.005058
-3345078.901116,8784,119164.84233
-11269484.230509,8784,119182.472964
-13521737.79884,8784,119200.100888
-4127014.332292,8784,119217.747
-12981832.910831,8784,119235.421036
-4171316.881225,8784,119253.213121
-11765842.284718,8784,119270.764789
-4717548.271148,8784,119288.321963
-10969585.653244,8784,119305.982496
-4892724.090495,8784,119366.417754
-10414751.28034,8784,119384.180071
-9994256.694321,8784,119401.779049
-3568022.685683,8784,119419.333556
-7492925.643742,8784,119437.043028
-8763805.9187,8784,119454.744317
-10295687.701762,8784,119472.357976
-10447974.479074,8784,119490.08526
-4364551.49242,8784,119507.721888
-25526327.947801,8784,119525.421849
-6712039.959546,8784,119542.985344
-6098920.993525,8784,119560.612048
-11174667.330219,8784,119578.218629
-24043855.385009,8784,119595.95523
-7223432.508839,8784,119613.596846
-12887426.423198,8784,119631.275516
-9743526.551391,8784,119648.950786
-15992177.240029,8784,119666.712685
-10279909.900552,8784,119684.377792
-9103952.617693,8784,119701.997893
-7908982.581334,8784,119719.700664
-15011798.170181,8784,119737.41155
-6612277.225589,8784,119755.01899
-11694929.035408,8784,119772.618426
-16815300.132243,8784,119790.279551
-9815631.832159,8784,119807.954466
-5357617.282902,8784,119825.57217
-8138603.544391,8784,119843.268694
-14644963.80119,8784,119861.030767
-7331334.960212,8784,119878.904432
-2510297.353872,8784,119896.697649
-9480846.216774,8784,119914.193883
-26371988.623152,8784,119931.903063
-10458952.3302,8784,119949.538966
-4857541.644374,8784,119967.230019
-13741854.275776,8784,119984.897663
-5492371.042545,8784,120002.538969
-11930988.417025,8784,120020.171681
-3509377.785118,8784,120037.792218
-9939080.237056,8784,120055.457353
-25599947.264816,8784,120073.166679
-3562183.586105,8784,120090.754134
-12575487.580554,8784,120108.434445
-9891559.13419,8784,120126.142394
-9110023.356914,8784,120143.941344
-3730324.070781,8784,120161.598307
-4747908.388014,8784,120179.08777
-5924357.963143,8784,120196.668367
-4349237.11679,8784,120214.328993
-5737038.932556,8784,120232.009349
-4404717.308474,8784,120292.459849
-5631879.175398,8784,120310.105633
-17342197.191531,8784,120327.781171
-12414920.223147,8784,120345.354928
-5070536.305492,8784,120363.022811
-30883938.883918,8784,120380.735489
-16052931.13308,8784,120398.584303
-14201722.376847,8784,120416.296709
-11820490.120623,8784,120433.826197
-1998678.268977,8784,120451.425361
-3207735.566252,8784,120469.036647
-11681877.133859,8784,120486.650043
-12477574.249228,8784,120504.241165
-5792122.906409,8784,120521.872494
-9119793.441911,8784,120539.451175
-22802175.061976,8784,120557.08225
-2032307.23174,8784,120574.609947
-8841014.426319,8784,120592.164335
-7188041.643562,8784,120609.740327
-10363658.12021,8784,120627.304607
-24593435.428018,8784,120645.038309
-2270804.080392,8784,120662.616393
-8809251.633641,8784,120680.161745
-9260827.148153,8784,120697.587939
-8791846.682278,8784,120715.136633
-12096541.233708,8784,120732.74452
-12455670.656374,8784,120750.321397
-6815084.162372,8784,120767.922746
-11713243.782365,8784,120785.51791
-6510097.472463,8784,120803.087716
-30403343.026839,8784,120820.746082
-4892551.532306,8784,120838.35573
-15443820.984892,8784,120855.947093
-5029565.356975,8784,120873.474562
-14399469.52786,8784,120891.036695
-8637311.31862,8784,120908.693878
-18702867.373608,8784,120926.327454
-11054800.342212,8784,120944.014349
-6371549.964795,8784,120961.501286
-6503770.572245,8784,120979.041777
-4624103.122898,8784,120996.630732
-4602021.527112,8784,121014.237865
-5034267.784193,8784,121031.806885
-11346851.305288,8784,121049.502159
-5178231.096833,8784,121067.282305
-9679065.947297,8784,121085.123108
-14161095.72552,8784,121102.967018
-15072594.479981,8784,121120.767949
-21803296.981837,8784,121138.5828
-20745514.310566,8784,121156.370732
-10724781.563394,8784,121216.811265
-7875544.188622,8784,121234.675871
-10493608.781471,8784,121252.542182
-9277585.592227,8784,121270.387181
-11090653.29338,8784,121288.259214
-5284814.034342,8784,121306.171394
-5838505.682769,8784,121324.061125
-12669956.123325,8784,121341.860943
-15229911.595917,8784,121359.674781
-3619295.744026,8784,121377.552849
-4766945.747831,8784,121395.365918
-5486534.371794,8784,121413.220546
-22378609.563207,8784,121431.154433
-7136547.285646,8784,121449.044741
-11927108.209088,8784,121466.911294
-2777289.340728,8784,121484.612562
-8831097.354697,8784,121502.477476
-9359199.520877,8784,121520.388278
-5702181.972335,8784,121538.282272
-6097800.360454,8784,121556.166717
-10093693.15197,8784,121574.112752
-10200123.619606,8784,121592.00782
-8357751.535407,8784,121609.905482
-7105803.480674,8784,121627.842298
-7541977.83514,8784,121645.735027
-16024535.418302,8784,121663.725291
-4957350.739366,8784,121681.602044
-13234715.271794,8784,121699.48364
-3486053.855197,8784,121717.394043
-6823486.762904,8784,121735.098404
-4409993.999589,8784,121752.993373
-9360162.68149,8784,121770.883914
-8548366.606712,8784,121788.8716
-12670939.606275,8784,121806.728031
-12509433.111898,8784,121824.667793
-11900321.698926,8784,121842.525797
-4899243.134558,8784,121860.208084
-9204370.791868,8784,121878.06636
-8146962.22881,8784,121895.963609
-8555978.848012,8784,121913.91391
-10011321.821391,8784,121931.815881
-4415545.998054,8784,121949.734219
-2644221.870879,8784,121967.591836
-12362630.23372,8784,121985.45344
-5761267.372673,8784,122003.309663
-8941505.07388,8784,122021.256616
-14736598.4442,8784,122039.157168
-5950952.815524,8784,122056.971304
-3693863.839165,8784,122074.710849
-8720446.320121,8784,122092.663242
-8928454.611834,8784,122153.587744
-10082884.413149,8784,122171.561398
-7493199.051288,8784,122189.350239
-6119449.527877,8784,122207.450871
-7040397.617743,8784,122225.135642
-3812617.144046,8784,122242.829969
-7691572.678176,8784,122260.608528
-9654408.633324,8784,122278.257223
-5797560.734977,8784,122295.952318
-9625785.854204,8784,122313.658454
-3360124.132309,8784,122331.38256
-12205708.472156,8784,122349.083384
-7683925.091449,8784,122366.653416
-26370285.191249,8784,122384.320142
-7768442.559869,8784,122402.000271
-6032558.307176,8784,122419.760551
-15188964.160008,8784,122437.467053
-19218354.107625,8784,122455.283877
-21192650.123316,8784,122472.957727
-9664290.59827,8784,122490.659823
-5951090.381703,8784,122508.373191
-18979216.085117,8784,122526.091691
-5270879.93012,8784,122543.788301
-5455675.892116,8784,122561.403492
-9865368.500895,8784,122579.093424
-8846016.997519,8784,122596.843236
-9953660.577238,8784,122614.499632
-12029937.93785,8784,122632.031481
-6035225.746168,8784,122649.749706
-15525737.930397,8784,122667.425212
-8628285.62852,8784,122685.154078
-20933456.943423,8784,122702.934252
-16674932.883632,8784,122720.624054
-6787746.898721,8784,122738.259723
-10536616.172878,8784,122755.937718
-13805159.405933,8784,122773.693105
-12056577.851993,8784,122791.336585
-9613256.809213,8784,122809.005056
-11268782.228659,8784,122826.75549
-7595747.929492,8784,122844.53448
-4993620.992944,8784,122862.260571
-9433408.559201,8784,122879.924783
-12428604.258587,8784,122897.384542
-17496615.070234,8784,122915.113838
-3177870.946233,8784,122932.783499
-26760792.435289,8784,122950.59612
-13249070.824842,8784,122968.291403
-4313270.64289,8784,122985.978784
-8545199.607855,8784,123003.633101
-6592251.730209,8784,123021.304744
-12614930.989952,8784,123081.942792
-8102911.915967,8784,123099.675831
-12010293.749833,8784,123117.397342
-21708576.593069,8784,123135.139541
-13009650.738481,8784,123152.726879
-12379049.570432,8784,123170.397527
-3671870.727927,8784,123188.03911
-6896880.575533,8784,123205.758463
-17490233.599052,8784,123223.442429
-13232911.555024,8784,123241.119713
-6302221.933671,8784,123259.595186
-4514085.262714,8784,123277.251238
-6226599.22158,8784,123295.000377
-10470701.621573,8784,123312.703343
-10723212.743819,8784,123330.358284
-7540186.074323,8784,123348.104883
-4735525.193347,8784,123365.828892
-11619590.225807,8784,123383.498092
-6894740.994167,8784,123401.210056
-13324812.950584,8784,123418.952993
-5001248.481155,8784,123436.695746
-27350800.411118,8784,123454.457397
-16254327.784427,8784,123472.168702
-4400842.12399,8784,123489.867793
-13345517.886102,8784,123507.584773
-2468175.179811,8784,123525.242775
-3892696.46334,8784,123542.85168
-16300652.407118,8784,123560.51599
-16126472.751531,8784,123578.258654
-5257717.604946,8784,123595.970658
-5378895.83071,8784,123613.701655
-5899636.194015,8784,123631.383595
-4260856.548311,8784,123649.06209
-7186462.247215,8784,123666.73513
-4074374.794565,8784,123684.443767
-5398755.457534,8784,123702.190078
-11557736.562582,8784,123719.882909
-6082314.218,8784,123737.57091
-10868768.805787,8784,123755.269592
-5581250.120511,8784,123772.961915
-13925166.995245,8784,123790.55442
-9644845.324329,8784,123808.276996
-4495540.995637,8784,123825.979358
-9995280.886011,8784,123843.711511
-11458315.505577,8784,123861.405298
-7338708.653181,8784,123879.12433
-4573891.409587,8784,123896.753698
-9360912.968415,8784,123914.43687
-12143377.166019,8784,123932.169449
-8438051.361503,8784,123949.911855
-12974608.912241,8784,124010.805355
-6382671.329298,8784,124028.547333
-5710358.647123,8784,124046.082095
-7897678.904385,8784,124063.712458
-8640349.367174,8784,124081.391399
-27444906.953557,8784,124099.200541
-4763742.654864,8784,124116.889246
-23566024.805012,8784,124134.646476
-6525414.32396,8784,124152.38166
-3536731.007478,8784,124170.021582
-9217190.605711,8784,124187.717588
-9010397.786355,8784,124205.40185
-12247088.309552,8784,124223.209358
-12613253.424456,8784,124240.90172
-14391063.309913,8784,124258.605822
-15290422.232561,8784,124276.359703
-14391085.51916,8784,124294.05521
-33872098.733553,8784,124311.607872
-26484201.775154,8784,124329.422367
-13688570.553922,8784,124347.200177
-10187461.580073,8784,124364.920085
-4786425.641318,8784,124382.587483
-13794102.501699,8784,124400.243884
-8364973.704486,8784,124417.93294
-20287766.192644,8784,124435.694808
-4282400.675363,8784,124453.408942
-13732739.172682,8784,124471.129925
-16508341.164557,8784,124488.887362
-12271561.279031,8784,124506.590871
-10473939.698817,8784,124524.250152
-13145021.755704,8784,124542.004432
-3012593.214531,8784,124559.724652
-19953724.10377,8784,124577.120329
-8361656.59444,8784,124594.77277
-6827483.17599,8784,124612.468315
-4364231.264143,8784,124630.203942
-4245591.244031,8784,124647.899707
-5590823.456202,8784,124665.580125
-3572610.955926,8784,124683.336922
-10887576.451188,8784,124701.055224
-13021813.295254,8784,124718.792893
-6888725.845903,8784,124736.451116
-12211934.402222,8784,124754.187198
-2741770.372455,8784,124771.869171
-18004030.404878,8784,124789.584575
-22264601.405598,8784,124807.379533
-13472856.86228,8784,124825.102319
-12586611.106558,8784,124842.637978
-9651631.079825,8784,124860.298048
-4767013.636235,8784,124878.004539
-16288631.923154,8784,124938.715366
-14751783.066604,8784,124956.454505
-6952185.459974,8784,124974.145769
-9747844.611798,8784,124991.871341
-17481130.850182,8784,125009.589115
-20441404.047052,8784,125027.326628
-9574890.349523,8784,125045.054038
-4614448.352064,8784,125062.642664
-3744856.652135,8784,125080.331672
-5143420.526693,8784,125097.828538
-6660937.524786,8784,125115.519774
-13306961.863697,8784,125133.203173
-16915194.557391,8784,125150.961028
-6543266.940765,8784,125168.707689
-2461796.661377,8784,125186.463257
-4678857.644379,8784,125204.183346
-3786296.459331,8784,125221.900484
-22179048.275065,8784,125239.670255
-17147938.967866,8784,125257.391087
-12341454.098384,8784,125275.06777
-5612822.787343,8784,125292.81699
-5680807.464437,8784,125310.515185
-8977902.195713,8784,125328.232986
-16346642.661889,8784,125345.959184
-4699075.828994,8784,125363.609664
-9009038.194723,8784,125381.279609
-18529277.60242,8784,125398.925448
-14530561.795366,8784,125416.604437
-12586021.688483,8784,125434.257411
-13208497.662158,8784,125451.948611
-19609720.386187,8784,125469.539117
-18298938.99112,8784,125487.309805
-7596538.404147,8784,125505.045884
-12013581.844376,8784,125522.74717
-7052209.076853,8784,125540.414351
-9239416.66602,8784,125558.159994
-8232589.059421,8784,125575.839196
-7913458.003134,8784,125593.583092
-4586643.371986,8784,125611.307124
-4444647.915565,8784,125628.995841
-7884171.176292,8784,125646.676237
-8016306.265866,8784,125664.346595
-4023734.883058,8784,125682.059894
-13230581.439742,8784,125699.84776
-11458452.343486,8784,125717.533007
-5292684.644867,8784,125735.090512
-11426874.33644,8784,125752.769215
-10403625.027392,8784,125770.501775
-4453178.064718,8784,125788.279457
-7659759.630114,8784,125805.975849
-6597678.165759,8784,125866.479827
-5172376.99274,8784,125884.193132
-10385293.024613,8784,125901.896964
-7596234.456066,8784,125919.569813
-13701707.897922,8784,125937.324984
-7470234.321591,8784,125955.061579
-7439077.83293,8784,125972.756364
-2895835.223233,8784,125990.256884
-17383873.18341,8784,126007.998137
-7057424.46527,8784,126025.671452
-10236254.815286,8784,126043.422921
-6981948.035414,8784,126061.024332
-11458110.620654,8784,126078.829218
-4775091.936539,8784,126096.514498
-6798785.091968,8784,126120.588879
-11990980.715747,8784,126138.154804
-10277856.04641,8784,126155.795483
-22324962.761294,8784,126173.454741
-7233149.66168,8784,126191.041153
-6412969.519315,8784,126208.690924
-13778332.236398,8784,126226.327866
-11916835.160948,8784,126243.814674
-2750463.224656,8784,126261.431099
-11022924.895329,8784,126279.072938
-13830657.306009,8784,126296.675842
-8522700.438466,8784,126314.34045
-7410948.111923,8784,126331.941682
-2876003.601642,8784,126349.493631
-9626979.494916,8784,126367.099737
-6490902.245753,8784,126384.714081
-4974331.818498,8784,126402.264304
-7049530.010275,8784,126419.758777
-6512800.069465,8784,126437.264343
-6429366.195381,8784,126454.817426
-9977971.080511,8784,126472.366216
-7645216.153762,8784,126490.014411
-3931393.481405,8784,126507.492679
-8961929.074187,8784,126525.134267
-5150699.334116,8784,126542.625884
-12578887.027045,8784,126560.154991
-8311909.564264,8784,126577.694946
-4788849.396076,8784,126595.265428
-12285236.251953,8784,126612.815025
-24719661.205177,8784,126630.485066
-13145129.23269,8784,126648.105484
-7611775.482632,8784,126665.705114
-5554347.670153,8784,126683.189088
-9081446.547015,8784,126700.773115
-27205898.603777,8784,126718.357502
-11639009.254517,8784,126735.840123
-15109023.624688,8784,126796.355065
-3745217.401441,8784,126813.900856
-8276473.282532,8784,126831.509957
-5853904.63014,8784,126849.106989
-12589225.690799,8784,126866.621656
-4821310.930786,8784,126884.130565
-7419774.229273,8784,126901.642442
-2065238.63894,8784,126919.182188
-7651828.98827,8784,126936.740399
-13353171.727147,8784,126954.38824
-7862421.48137,8784,126972.069285
-5075727.504748,8784,126989.633146
-10353334.74511,8784,127007.193374
-4493972.863983,8784,127024.728576
-4591499.692249,8784,127042.258664
-2106697.198397,8784,127059.813034
-26700645.5662,8784,127077.46055
-11776567.205516,8784,127095.044419
-5048390.462298,8784,127112.636103
-15333660.012293,8784,127130.280333
-10344990.590407,8784,127147.762645
-13232853.742201,8784,127165.27038
-14287697.754748,8784,127182.794986
-3999472.618291,8784,127200.298629
-12651840.255686,8784,127217.902197
-8920623.78622,8784,127235.492558
-3548573.561709,8784,127253.065543
-4353190.417975,8784,127270.60709
-7894806.790212,8784,127288.114506
-8001993.739438,8784,127305.711252
-12749978.032944,8784,127323.320233
-8310145.112088,8784,127340.842832
-9222793.302998,8784,127358.429153
-3315599.318434,8784,127376.009432
-5012051.13515,8784,127393.604426
-12206936.800799,8784,127411.161797
-4725407.968677,8784,127428.725399
